longitude,latitude,sea_level
-72.0,7.6666718,0.0
-72.0,7.75,0.0
-72.0,7.833336,0.0
-72.0,7.9166718,0.0
-72.0,8.0,0.0
-72.0,8.083336,0.0
-72.0,8.166672,0.0
-72.0,8.25,0.0
-72.0,8.333336,0.0
-72.0,8.416672,0.0
-72.0,8.5,0.0
-72.0,8.583336,0.0
-72.0,8.666672,0.0
-72.0,8.75,0.0
-72.0,8.833336,0.0
-72.0,8.916672,0.0
-72.0,9.0,0.0
-72.0,9.083336,0.0
-72.0,9.166672,0.0
-72.0,9.25,0.0
-72.0,9.333336,0.0
-72.0,9.416672,0.0
-72.0,9.5,0.0
-72.0,9.583336,0.0
-72.0,9.666672,0.0
-72.0,9.75,0.0
-72.0,9.833336,0.0
-72.0,9.916672,0.0
-72.0,10.0,0.0
-72.0,10.083336,0.0
-72.0,10.166672,0.0
-72.0,10.25,0.0
-72.0,10.333336,0.0
-72.0,10.416672,0.0
-72.0,10.5,0.0
-72.0,10.583336,0.0
-72.0,10.666672,0.0
-72.0,10.75,0.0
-72.0,10.833336,0.0
-72.0,10.916672,0.0
-72.0,11.0,0.0
-72.0,11.083336,0.0
-72.0,11.166672,0.0
-72.0,11.25,0.0
-72.0,11.333336,0.0
-72.0,11.416672,0.0
-72.0,11.5,0.0
-72.0,11.583336,0.0
-72.0,11.666672,0.0
-72.0,11.75,0.0
-72.0,11.833336,0.0
-72.0,11.916672,0.0
-72.0,12.0,0.0
-72.0,12.083336,0.0
-72.0,12.166672,0.0
-72.0,12.25,0.0
-72.0,12.333336,-0.054922
-72.0,12.416672,-0.053909
-71.916664,-4.25,0.0
-71.916664,-4.166664,0.0
-71.916664,-4.0833282,0.0
-71.916664,-4.0,0.0
-71.916664,-3.9166641,0.0
-71.916664,-3.8333282,0.0
-71.916664,-3.75,0.0
-71.916664,-3.6666641,0.0
-71.916664,-3.5833282,0.0
-71.916664,-3.5,0.0
-71.916664,-3.4166641,0.0
-71.916664,-3.3333282,0.0
-71.916664,-3.25,0.0
-71.916664,-3.1666641,0.0
-71.916664,-3.0833282,0.0
-71.916664,-3.0,0.0
-71.916664,-2.9166641,0.0
-71.916664,-2.8333282,0.0
-71.916664,-2.75,0.0
-71.916664,-2.6666641,0.0
-71.916664,-2.5833282,0.0
-71.916664,-2.5,0.0
-71.916664,-2.4166641,0.0
-71.916664,-2.3333282,0.0
-71.916664,-2.25,0.0
-71.916664,-2.1666641,0.0
-71.916664,-2.0833282,0.0
-71.916664,-2.0,0.0
-71.916664,-1.9166641,0.0
-71.916664,-1.8333282,0.0
-71.916664,-1.75,0.0
-71.916664,-1.6666641,0.0
-71.916664,-1.5833282,0.0
-71.916664,-1.5,0.0
-71.916664,-1.4166641,0.0
-71.916664,-1.3333282,0.0
-71.916664,-1.25,0.0
-71.916664,-1.1666641,0.0
-71.916664,-1.0833282,0.0
-71.916664,-1.0,0.0
-71.916664,-0.9166641,0.0
-71.916664,-0.83332825,0.0
-71.916664,-0.75,0.0
-71.916664,-0.6666641,0.0
-71.916664,-0.58332825,0.0
-71.916664,-0.5,0.0
-71.916664,-0.41666412,0.0
-71.916664,-0.33332825,0.0
-71.916664,-0.25,0.0
-71.916664,-0.16666412,0.0
-71.916664,-0.08332825,0.0
-71.916664,0.0,0.0
-71.916664,0.08333588,0.0
-71.916664,0.16667175,0.0
-71.916664,0.25,0.0
-71.916664,0.33333588,0.0
-71.916664,0.41667175,0.0
-71.916664,0.5,0.0
-71.916664,0.5833359,0.0
-71.916664,0.66667175,0.0
-71.916664,0.75,0.0
-71.916664,0.8333359,0.0
-71.916664,0.91667175,0.0
-71.916664,1.0,0.0
-71.916664,1.0833359,0.0
-71.916664,1.1666718,0.0
-71.916664,1.25,0.0
-71.916664,1.3333359,0.0
-71.916664,1.4166718,0.0
-71.916664,1.5,0.0
-71.916664,1.5833359,0.0
-71.916664,1.6666718,0.0
-71.916664,1.75,0.0
-71.916664,1.8333359,0.0
-71.916664,1.9166718,0.0
-71.916664,2.0,0.0
-71.916664,2.0833359,0.0
-71.916664,2.1666718,0.0
-71.916664,2.25,0.0
-71.916664,2.3333359,0.0
-71.916664,2.4166718,0.0
-71.916664,2.5,0.0
-71.916664,2.5833359,0.0
-71.916664,2.6666718,0.0
-71.916664,2.75,0.0
-71.916664,2.8333359,0.0
-71.916664,2.9166718,0.0
-71.916664,3.0,0.0
-71.916664,3.0833359,0.0
-71.916664,3.1666718,0.0
-71.916664,3.25,0.0
-71.916664,3.3333359,0.0
-71.916664,3.4166718,0.0
-71.916664,3.5,0.0
-71.916664,3.5833359,0.0
-71.916664,3.6666718,0.0
-71.916664,3.75,0.0
-71.916664,3.8333359,0.0
-71.916664,3.9166718,0.0
-71.916664,4.0,0.0
-71.916664,4.083336,0.0
-71.916664,4.1666718,0.0
-71.916664,4.25,0.0
-71.916664,4.333336,0.0
-71.916664,4.4166718,0.0
-71.916664,4.5,0.0
-71.916664,4.583336,0.0
-71.916664,4.6666718,0.0
-71.916664,4.75,0.0
-71.916664,4.833336,0.0
-71.916664,4.9166718,0.0
-71.916664,5.0,0.0
-71.916664,5.083336,0.0
-71.916664,5.1666718,0.0
-71.916664,5.25,0.0
-71.916664,5.333336,0.0
-71.916664,5.4166718,0.0
-71.916664,5.5,0.0
-71.916664,5.583336,0.0
-71.916664,5.6666718,0.0
-71.916664,5.75,0.0
-71.916664,5.833336,0.0
-71.916664,5.9166718,0.0
-71.916664,6.0,0.0
-71.916664,6.083336,0.0
-71.916664,6.1666718,0.0
-71.916664,6.25,0.0
-71.916664,6.333336,0.0
-71.916664,6.4166718,0.0
-71.916664,6.5,0.0
-71.916664,6.583336,0.0
-71.916664,6.6666718,0.0
-71.916664,6.75,0.0
-71.916664,6.833336,0.0
-71.916664,6.9166718,0.0
-71.916664,7.0,0.0
-71.916664,7.083336,0.0
-71.916664,7.1666718,0.0
-71.916664,7.25,0.0
-71.916664,7.333336,0.0
-71.916664,7.4166718,0.0
-71.916664,7.5,0.0
-71.916664,7.583336,0.0
-71.916664,7.6666718,0.0
-71.916664,7.75,0.0
-71.916664,7.833336,0.0
-71.916664,7.9166718,0.0
-71.916664,8.0,0.0
-71.916664,8.083336,0.0
-71.916664,8.166672,0.0
-71.916664,8.25,0.0
-71.916664,8.333336,0.0
-71.916664,8.416672,0.0
-71.916664,8.5,0.0
-71.916664,8.583336,0.0
-71.916664,8.666672,0.0
-71.916664,8.75,0.0
-71.916664,8.833336,0.0
-71.916664,8.916672,0.0
-71.916664,9.0,0.0
-71.916664,9.083336,0.0
-71.916664,9.166672,0.0
-71.916664,9.25,0.0
-71.916664,9.333336,0.0
-71.916664,9.416672,0.0
-71.916664,9.5,0.0
-71.916664,9.583336,0.0
-71.916664,9.666672,0.0
-71.916664,9.75,0.0
-71.916664,9.833336,0.0
-71.916664,9.916672,0.0
-71.916664,10.0,0.0
-71.916664,10.083336,0.0
-71.916664,10.166672,0.0
-71.916664,10.25,0.0
-71.916664,10.333336,0.0
-71.916664,10.416672,0.0
-71.916664,10.5,0.0
-71.916664,10.583336,0.0
-71.916664,10.666672,0.0
-71.916664,10.75,0.0
-71.916664,10.833336,0.0
-71.916664,10.916672,0.0
-71.916664,11.0,0.0
-71.916664,11.083336,0.0
-71.916664,11.166672,0.0
-71.916664,11.25,0.0
-71.916664,11.333336,0.07078
-71.916664,11.416672,0.064242
-71.916664,11.5,0.063523
-71.916664,11.583336,0.063601
-71.916664,11.666672,0.0
-71.916664,11.75,0.0
-71.916664,11.833336,0.0
-71.916664,11.916672,0.0
-71.916664,12.0,0.0
-71.916664,12.083336,0.0
-71.916664,12.166672,0.0
-71.916664,12.25,0.0
-71.916664,12.333336,-0.05689
-71.916664,12.416672,-0.058481
-71.83333,-4.25,0.0
-71.83333,-4.166664,0.0
-71.83333,-4.0833282,0.0
-71.83333,-4.0,0.0
-71.83333,-3.9166641,0.0
-71.83333,-3.8333282,0.0
-71.83333,-3.75,0.0
-71.83333,-3.6666641,0.0
-71.83333,-3.5833282,0.0
-71.83333,-3.5,0.0
-71.83333,-3.4166641,0.0
-71.83333,-3.3333282,0.0
-71.83333,-3.25,0.0
-71.83333,-3.1666641,0.0
-71.83333,-3.0833282,0.0
-71.83333,-3.0,0.0
-71.83333,-2.9166641,0.0
-71.83333,-2.8333282,0.0
-71.83333,-2.75,0.0
-71.83333,-2.6666641,0.0
-71.83333,-2.5833282,0.0
-71.83333,-2.5,0.0
-71.83333,-2.4166641,0.0
-71.83333,-2.3333282,0.0
-71.83333,-2.25,0.0
-71.83333,-2.1666641,0.0
-71.83333,-2.0833282,0.0
-71.83333,-2.0,0.0
-71.83333,-1.9166641,0.0
-71.83333,-1.8333282,0.0
-71.83333,-1.75,0.0
-71.83333,-1.6666641,0.0
-71.83333,-1.5833282,0.0
-71.83333,-1.5,0.0
-71.83333,-1.4166641,0.0
-71.83333,-1.3333282,0.0
-71.83333,-1.25,0.0
-71.83333,-1.1666641,0.0
-71.83333,-1.0833282,0.0
-71.83333,-1.0,0.0
-71.83333,-0.9166641,0.0
-71.83333,-0.83332825,0.0
-71.83333,-0.75,0.0
-71.83333,-0.6666641,0.0
-71.83333,-0.58332825,0.0
-71.83333,-0.5,0.0
-71.83333,-0.41666412,0.0
-71.83333,-0.33332825,0.0
-71.83333,-0.25,0.0
-71.83333,-0.16666412,0.0
-71.83333,-0.08332825,0.0
-71.83333,0.0,0.0
-71.83333,0.08333588,0.0
-71.83333,0.16667175,0.0
-71.83333,0.25,0.0
-71.83333,0.33333588,0.0
-71.83333,0.41667175,0.0
-71.83333,0.5,0.0
-71.83333,0.5833359,0.0
-71.83333,0.66667175,0.0
-71.83333,0.75,0.0
-71.83333,0.8333359,0.0
-71.83333,0.91667175,0.0
-71.83333,1.0,0.0
-71.83333,1.0833359,0.0
-71.83333,1.1666718,0.0
-71.83333,1.25,0.0
-71.83333,1.3333359,0.0
-71.83333,1.4166718,0.0
-71.83333,1.5,0.0
-71.83333,1.5833359,0.0
-71.83333,1.6666718,0.0
-71.83333,1.75,0.0
-71.83333,1.8333359,0.0
-71.83333,1.9166718,0.0
-71.83333,2.0,0.0
-71.83333,2.0833359,0.0
-71.83333,2.1666718,0.0
-71.83333,2.25,0.0
-71.83333,2.3333359,0.0
-71.83333,2.4166718,0.0
-71.83333,2.5,0.0
-71.83333,2.5833359,0.0
-71.83333,2.6666718,0.0
-71.83333,2.75,0.0
-71.83333,2.8333359,0.0
-71.83333,2.9166718,0.0
-71.83333,3.0,0.0
-71.83333,3.0833359,0.0
-71.83333,3.1666718,0.0
-71.83333,3.25,0.0
-71.83333,3.3333359,0.0
-71.83333,3.4166718,0.0
-71.83333,3.5,0.0
-71.83333,3.5833359,0.0
-71.83333,3.6666718,0.0
-71.83333,3.75,0.0
-71.83333,3.8333359,0.0
-71.83333,3.9166718,0.0
-71.83333,4.0,0.0
-71.83333,4.083336,0.0
-71.83333,4.1666718,0.0
-71.83333,4.25,0.0
-71.83333,4.333336,0.0
-71.83333,4.4166718,0.0
-71.83333,4.5,0.0
-71.83333,4.583336,0.0
-71.83333,4.6666718,0.0
-71.83333,4.75,0.0
-71.83333,4.833336,0.0
-71.83333,4.9166718,0.0
-71.83333,5.0,0.0
-71.83333,5.083336,0.0
-71.83333,5.1666718,0.0
-71.83333,5.25,0.0
-71.83333,5.333336,0.0
-71.83333,5.4166718,0.0
-71.83333,5.5,0.0
-71.83333,5.583336,0.0
-71.83333,5.6666718,0.0
-71.83333,5.75,0.0
-71.83333,5.833336,0.0
-71.83333,5.9166718,0.0
-71.83333,6.0,0.0
-71.83333,6.083336,0.0
-71.83333,6.1666718,0.0
-71.83333,6.25,0.0
-71.83333,6.333336,0.0
-71.83333,6.4166718,0.0
-71.83333,6.5,0.0
-71.83333,6.583336,0.0
-71.83333,6.6666718,0.0
-71.83333,6.75,0.0
-71.83333,6.833336,0.0
-71.83333,6.9166718,0.0
-71.83333,7.0,0.0
-71.83333,7.083336,0.0
-71.83333,7.1666718,0.0
-71.83333,7.25,0.0
-71.83333,7.333336,0.0
-71.83333,7.4166718,0.0
-71.83333,7.5,0.0
-71.83333,7.583336,0.0
-71.83333,7.6666718,0.0
-71.83333,7.75,0.0
-71.83333,7.833336,0.0
-71.83333,7.9166718,0.0
-71.83333,8.0,0.0
-71.83333,8.083336,0.0
-71.83333,8.166672,0.0
-71.83333,8.25,0.0
-71.83333,8.333336,0.0
-71.83333,8.416672,0.0
-71.83333,8.5,0.0
-71.83333,8.583336,0.0
-71.83333,8.666672,0.0
-71.83333,8.75,0.0
-71.83333,8.833336,0.0
-71.83333,8.916672,0.0
-71.83333,9.0,0.0
-71.83333,9.083336,0.0
-71.83333,9.166672,0.0
-71.83333,9.25,0.0
-71.83333,9.333336,0.0
-71.83333,9.416672,0.0
-71.83333,9.5,0.0
-71.83333,9.583336,0.0
-71.83333,9.666672,0.0
-71.83333,9.75,0.0
-71.83333,9.833336,0.0
-71.83333,9.916672,0.0
-71.83333,10.0,0.0
-71.83333,10.083336,0.0
-71.83333,10.166672,0.0
-71.83333,10.25,0.0
-71.83333,10.333336,0.0
-71.83333,10.416672,0.0
-71.83333,10.5,0.0
-71.83333,10.583336,0.0
-71.83333,10.666672,0.0
-71.83333,10.75,0.0
-71.83333,10.833336,0.0
-71.83333,10.916672,0.0
-71.83333,11.0,0.0
-71.83333,11.083336,0.0
-71.83333,11.166672,0.089425
-71.83333,11.25,0.080769
-71.83333,11.333336,0.068867
-71.83333,11.416672,0.063185
-71.83333,11.5,0.055951
-71.83333,11.583336,0.054766
-71.83333,11.666672,0.053846
-71.83333,11.75,0.0
-71.83333,11.833336,0.0
-71.83333,11.916672,0.0
-71.83333,12.0,0.0
-71.83333,12.083336,0.0
-71.83333,12.166672,0.0
-71.83333,12.25,0.0
-71.83333,12.333336,0.0
-71.83333,12.416672,-0.058821
-71.75,-4.25,0.0
-71.75,-4.166664,0.0
-71.75,-4.0833282,0.0
-71.75,-4.0,0.0
-71.75,-3.9166641,0.0
-71.75,-3.8333282,0.0
-71.75,-3.75,0.0
-71.75,-3.6666641,0.0
-71.75,-3.5833282,0.0
-71.75,-3.5,0.0
-71.75,-3.4166641,0.0
-71.75,-3.3333282,0.0
-71.75,-3.25,0.0
-71.75,-3.1666641,0.0
-71.75,-3.0833282,0.0
-71.75,-3.0,0.0
-71.75,-2.9166641,0.0
-71.75,-2.8333282,0.0
-71.75,-2.75,0.0
-71.75,-2.6666641,0.0
-71.75,-2.5833282,0.0
-71.75,-2.5,0.0
-71.75,-2.4166641,0.0
-71.75,-2.3333282,0.0
-71.75,-2.25,0.0
-71.75,-2.1666641,0.0
-71.75,-2.0833282,0.0
-71.75,-2.0,0.0
-71.75,-1.9166641,0.0
-71.75,-1.8333282,0.0
-71.75,-1.75,0.0
-71.75,-1.6666641,0.0
-71.75,-1.5833282,0.0
-71.75,-1.5,0.0
-71.75,-1.4166641,0.0
-71.75,-1.3333282,0.0
-71.75,-1.25,0.0
-71.75,-1.1666641,0.0
-71.75,-1.0833282,0.0
-71.75,-1.0,0.0
-71.75,-0.9166641,0.0
-71.75,-0.83332825,0.0
-71.75,-0.75,0.0
-71.75,-0.6666641,0.0
-71.75,-0.58332825,0.0
-71.75,-0.5,0.0
-71.75,-0.41666412,0.0
-71.75,-0.33332825,0.0
-71.75,-0.25,0.0
-71.75,-0.16666412,0.0
-71.75,-0.08332825,0.0
-71.75,0.0,0.0
-71.75,0.08333588,0.0
-71.75,0.16667175,0.0
-71.75,0.25,0.0
-71.75,0.33333588,0.0
-71.75,0.41667175,0.0
-71.75,0.5,0.0
-71.75,0.5833359,0.0
-71.75,0.66667175,0.0
-71.75,0.75,0.0
-71.75,0.8333359,0.0
-71.75,0.91667175,0.0
-71.75,1.0,0.0
-71.75,1.0833359,0.0
-71.75,1.1666718,0.0
-71.75,1.25,0.0
-71.75,1.3333359,0.0
-71.75,1.4166718,0.0
-71.75,1.5,0.0
-71.75,1.5833359,0.0
-71.75,1.6666718,0.0
-71.75,1.75,0.0
-71.75,1.8333359,0.0
-71.75,1.9166718,0.0
-71.75,2.0,0.0
-71.75,2.0833359,0.0
-71.75,2.1666718,0.0
-71.75,2.25,0.0
-71.75,2.3333359,0.0
-71.75,2.4166718,0.0
-71.75,2.5,0.0
-71.75,2.5833359,0.0
-71.75,2.6666718,0.0
-71.75,2.75,0.0
-71.75,2.8333359,0.0
-71.75,2.9166718,0.0
-71.75,3.0,0.0
-71.75,3.0833359,0.0
-71.75,3.1666718,0.0
-71.75,3.25,0.0
-71.75,3.3333359,0.0
-71.75,3.4166718,0.0
-71.75,3.5,0.0
-71.75,3.5833359,0.0
-71.75,3.6666718,0.0
-71.75,3.75,0.0
-71.75,3.8333359,0.0
-71.75,3.9166718,0.0
-71.75,4.0,0.0
-71.75,4.083336,0.0
-71.75,4.1666718,0.0
-71.75,4.25,0.0
-71.75,4.333336,0.0
-71.75,4.4166718,0.0
-71.75,4.5,0.0
-71.75,4.583336,0.0
-71.75,4.6666718,0.0
-71.75,4.75,0.0
-71.75,4.833336,0.0
-71.75,4.9166718,0.0
-71.75,5.0,0.0
-71.75,5.083336,0.0
-71.75,5.1666718,0.0
-71.75,5.25,0.0
-71.75,5.333336,0.0
-71.75,5.4166718,0.0
-71.75,5.5,0.0
-71.75,5.583336,0.0
-71.75,5.6666718,0.0
-71.75,5.75,0.0
-71.75,5.833336,0.0
-71.75,5.9166718,0.0
-71.75,6.0,0.0
-71.75,6.083336,0.0
-71.75,6.1666718,0.0
-71.75,6.25,0.0
-71.75,6.333336,0.0
-71.75,6.4166718,0.0
-71.75,6.5,0.0
-71.75,6.583336,0.0
-71.75,6.6666718,0.0
-71.75,6.75,0.0
-71.75,6.833336,0.0
-71.75,6.9166718,0.0
-71.75,7.0,0.0
-71.75,7.083336,0.0
-71.75,7.1666718,0.0
-71.75,7.25,0.0
-71.75,7.333336,0.0
-71.75,7.4166718,0.0
-71.75,7.5,0.0
-71.75,7.583336,0.0
-71.75,7.6666718,0.0
-71.75,7.75,0.0
-71.75,7.833336,0.0
-71.75,7.9166718,0.0
-71.75,8.0,0.0
-71.75,8.083336,0.0
-71.75,8.166672,0.0
-71.75,8.25,0.0
-71.75,8.333336,0.0
-71.75,8.416672,0.0
-71.75,8.5,0.0
-71.75,8.583336,0.0
-71.75,8.666672,0.0
-71.75,8.75,0.0
-71.75,8.833336,0.0
-71.75,8.916672,0.0
-71.75,9.0,0.0
-71.75,9.083336,0.0
-71.75,9.166672,0.0
-71.75,9.25,0.0
-71.75,9.333336,0.0
-71.75,9.416672,0.0
-71.75,9.5,0.0
-71.75,9.583336,0.0
-71.75,9.666672,0.0
-71.75,9.75,0.0
-71.75,9.833336,0.0
-71.75,9.916672,0.0
-71.75,10.0,0.0
-71.75,10.083336,0.0
-71.75,10.166672,0.0
-71.75,10.25,0.0
-71.75,10.333336,0.0
-71.75,10.416672,0.0
-71.75,10.5,0.0
-71.75,10.583336,0.0
-71.75,10.666672,0.0
-71.75,10.75,0.0
-71.75,10.833336,0.0
-71.75,10.916672,0.0
-71.75,11.0,0.0
-71.75,11.083336,0.090936
-71.75,11.166672,0.082806
-71.75,11.25,0.073897
-71.75,11.333336,0.066732
-71.75,11.416672,0.062609
-71.75,11.5,0.053645
-71.75,11.583336,0.048703
-71.75,11.666672,0.045724
-71.75,11.75,0.0
-71.75,11.833336,0.0
-71.75,11.916672,0.0
-71.75,12.0,0.0
-71.75,12.083336,0.0
-71.75,12.166672,0.0
-71.75,12.25,0.0
-71.75,12.333336,0.0
-71.75,12.416672,-0.061618
-71.666664,-4.25,0.0
-71.666664,-4.166664,0.0
-71.666664,-4.0833282,0.0
-71.666664,-4.0,0.0
-71.666664,-3.9166641,0.0
-71.666664,-3.8333282,0.0
-71.666664,-3.75,0.0
-71.666664,-3.6666641,0.0
-71.666664,-3.5833282,0.0
-71.666664,-3.5,0.0
-71.666664,-3.4166641,0.0
-71.666664,-3.3333282,0.0
-71.666664,-3.25,0.0
-71.666664,-3.1666641,0.0
-71.666664,-3.0833282,0.0
-71.666664,-3.0,0.0
-71.666664,-2.9166641,0.0
-71.666664,-2.8333282,0.0
-71.666664,-2.75,0.0
-71.666664,-2.6666641,0.0
-71.666664,-2.5833282,0.0
-71.666664,-2.5,0.0
-71.666664,-2.4166641,0.0
-71.666664,-2.3333282,0.0
-71.666664,-2.25,0.0
-71.666664,-2.1666641,0.0
-71.666664,-2.0833282,0.0
-71.666664,-2.0,0.0
-71.666664,-1.9166641,0.0
-71.666664,-1.8333282,0.0
-71.666664,-1.75,0.0
-71.666664,-1.6666641,0.0
-71.666664,-1.5833282,0.0
-71.666664,-1.5,0.0
-71.666664,-1.4166641,0.0
-71.666664,-1.3333282,0.0
-71.666664,-1.25,0.0
-71.666664,-1.1666641,0.0
-71.666664,-1.0833282,0.0
-71.666664,-1.0,0.0
-71.666664,-0.9166641,0.0
-71.666664,-0.83332825,0.0
-71.666664,-0.75,0.0
-71.666664,-0.6666641,0.0
-71.666664,-0.58332825,0.0
-71.666664,-0.5,0.0
-71.666664,-0.41666412,0.0
-71.666664,-0.33332825,0.0
-71.666664,-0.25,0.0
-71.666664,-0.16666412,0.0
-71.666664,-0.08332825,0.0
-71.666664,0.0,0.0
-71.666664,0.08333588,0.0
-71.666664,0.16667175,0.0
-71.666664,0.25,0.0
-71.666664,0.33333588,0.0
-71.666664,0.41667175,0.0
-71.666664,0.5,0.0
-71.666664,0.5833359,0.0
-71.666664,0.66667175,0.0
-71.666664,0.75,0.0
-71.666664,0.8333359,0.0
-71.666664,0.91667175,0.0
-71.666664,1.0,0.0
-71.666664,1.0833359,0.0
-71.666664,1.1666718,0.0
-71.666664,1.25,0.0
-71.666664,1.3333359,0.0
-71.666664,1.4166718,0.0
-71.666664,1.5,0.0
-71.666664,1.5833359,0.0
-71.666664,1.6666718,0.0
-71.666664,1.75,0.0
-71.666664,1.8333359,0.0
-71.666664,1.9166718,0.0
-71.666664,2.0,0.0
-71.666664,2.0833359,0.0
-71.666664,2.1666718,0.0
-71.666664,2.25,0.0
-71.666664,2.3333359,0.0
-71.666664,2.4166718,0.0
-71.666664,2.5,0.0
-71.666664,2.5833359,0.0
-71.666664,2.6666718,0.0
-71.666664,2.75,0.0
-71.666664,2.8333359,0.0
-71.666664,2.9166718,0.0
-71.666664,3.0,0.0
-71.666664,3.0833359,0.0
-71.666664,3.1666718,0.0
-71.666664,3.25,0.0
-71.666664,3.3333359,0.0
-71.666664,3.4166718,0.0
-71.666664,3.5,0.0
-71.666664,3.5833359,0.0
-71.666664,3.6666718,0.0
-71.666664,3.75,0.0
-71.666664,3.8333359,0.0
-71.666664,3.9166718,0.0
-71.666664,4.0,0.0
-71.666664,4.083336,0.0
-71.666664,4.1666718,0.0
-71.666664,4.25,0.0
-71.666664,4.333336,0.0
-71.666664,4.4166718,0.0
-71.666664,4.5,0.0
-71.666664,4.583336,0.0
-71.666664,4.6666718,0.0
-71.666664,4.75,0.0
-71.666664,4.833336,0.0
-71.666664,4.9166718,0.0
-71.666664,5.0,0.0
-71.666664,5.083336,0.0
-71.666664,5.1666718,0.0
-71.666664,5.25,0.0
-71.666664,5.333336,0.0
-71.666664,5.4166718,0.0
-71.666664,5.5,0.0
-71.666664,5.583336,0.0
-71.666664,5.6666718,0.0
-71.666664,5.75,0.0
-71.666664,5.833336,0.0
-71.666664,5.9166718,0.0
-71.666664,6.0,0.0
-71.666664,6.083336,0.0
-71.666664,6.1666718,0.0
-71.666664,6.25,0.0
-71.666664,6.333336,0.0
-71.666664,6.4166718,0.0
-71.666664,6.5,0.0
-71.666664,6.583336,0.0
-71.666664,6.6666718,0.0
-71.666664,6.75,0.0
-71.666664,6.833336,0.0
-71.666664,6.9166718,0.0
-71.666664,7.0,0.0
-71.666664,7.083336,0.0
-71.666664,7.1666718,0.0
-71.666664,7.25,0.0
-71.666664,7.333336,0.0
-71.666664,7.4166718,0.0
-71.666664,7.5,0.0
-71.666664,7.583336,0.0
-71.666664,7.6666718,0.0
-71.666664,7.75,0.0
-71.666664,7.833336,0.0
-71.666664,7.9166718,0.0
-71.666664,8.0,0.0
-71.666664,8.083336,0.0
-71.666664,8.166672,0.0
-71.666664,8.25,0.0
-71.666664,8.333336,0.0
-71.666664,8.416672,0.0
-71.666664,8.5,0.0
-71.666664,8.583336,0.0
-71.666664,8.666672,0.0
-71.666664,8.75,0.0
-71.666664,8.833336,0.0
-71.666664,8.916672,0.0
-71.666664,9.0,0.0
-71.666664,9.083336,0.0
-71.666664,9.166672,0.0
-71.666664,9.25,0.0
-71.666664,9.333336,0.0
-71.666664,9.416672,0.0
-71.666664,9.5,0.0
-71.666664,9.583336,0.0
-71.666664,9.666672,0.0
-71.666664,9.75,0.0
-71.666664,9.833336,0.0
-71.666664,9.916672,0.0
-71.666664,10.0,0.0
-71.666664,10.083336,0.0
-71.666664,10.166672,0.0
-71.666664,10.25,0.0
-71.666664,10.333336,0.0
-71.666664,10.416672,0.0
-71.666664,10.5,0.131361
-71.666664,10.583336,0.127946
-71.666664,10.666672,0.122609
-71.666664,10.75,0.11616
-71.666664,10.833336,0.109863
-71.666664,10.916672,0.104253
-71.666664,11.0,0.096715
-71.666664,11.083336,0.086621
-71.666664,11.166672,0.077428
-71.666664,11.25,0.066635
-71.666664,11.333336,0.060081
-71.666664,11.416672,0.054616
-71.666664,11.5,0.047627
-71.666664,11.583336,0.043203
-71.666664,11.666672,0.039313
-71.666664,11.75,0.0
-71.666664,11.833336,0.0
-71.666664,11.916672,0.0
-71.666664,12.0,0.0
-71.666664,12.083336,0.0
-71.666664,12.166672,0.0
-71.666664,12.25,0.0
-71.666664,12.333336,0.0
-71.666664,12.416672,-0.072376
-71.58333,-4.25,0.0
-71.58333,-4.166664,0.0
-71.58333,-4.0833282,0.0
-71.58333,-4.0,0.0
-71.58333,-3.9166641,0.0
-71.58333,-3.8333282,0.0
-71.58333,-3.75,0.0
-71.58333,-3.6666641,0.0
-71.58333,-3.5833282,0.0
-71.58333,-3.5,0.0
-71.58333,-3.4166641,0.0
-71.58333,-3.3333282,0.0
-71.58333,-3.25,0.0
-71.58333,-3.1666641,0.0
-71.58333,-3.0833282,0.0
-71.58333,-3.0,0.0
-71.58333,-2.9166641,0.0
-71.58333,-2.8333282,0.0
-71.58333,-2.75,0.0
-71.58333,-2.6666641,0.0
-71.58333,-2.5833282,0.0
-71.58333,-2.5,0.0
-71.58333,-2.4166641,0.0
-71.58333,-2.3333282,0.0
-71.58333,-2.25,0.0
-71.58333,-2.1666641,0.0
-71.58333,-2.0833282,0.0
-71.58333,-2.0,0.0
-71.58333,-1.9166641,0.0
-71.58333,-1.8333282,0.0
-71.58333,-1.75,0.0
-71.58333,-1.6666641,0.0
-71.58333,-1.5833282,0.0
-71.58333,-1.5,0.0
-71.58333,-1.4166641,0.0
-71.58333,-1.3333282,0.0
-71.58333,-1.25,0.0
-71.58333,-1.1666641,0.0
-71.58333,-1.0833282,0.0
-71.58333,-1.0,0.0
-71.58333,-0.9166641,0.0
-71.58333,-0.83332825,0.0
-71.58333,-0.75,0.0
-71.58333,-0.6666641,0.0
-71.58333,-0.58332825,0.0
-71.58333,-0.5,0.0
-71.58333,-0.41666412,0.0
-71.58333,-0.33332825,0.0
-71.58333,-0.25,0.0
-71.58333,-0.16666412,0.0
-71.58333,-0.08332825,0.0
-71.58333,0.0,0.0
-71.58333,0.08333588,0.0
-71.58333,0.16667175,0.0
-71.58333,0.25,0.0
-71.58333,0.33333588,0.0
-71.58333,0.41667175,0.0
-71.58333,0.5,0.0
-71.58333,0.5833359,0.0
-71.58333,0.66667175,0.0
-71.58333,0.75,0.0
-71.58333,0.8333359,0.0
-71.58333,0.91667175,0.0
