longitude,latitude,sea_temperature,geometry
-72.1,1.46,0.0,"POLYGON ((-72.09 1.46, -72.09004815273327 1.459019828596704, -72.09019214719596 1.458049096779839, -72.09043059664268 1.457097153227455, -72.09076120467488 1.456173165676349, -72.0911807873565 1.45528603263174, -72.09168530387697 1.454444297669804, -72.09226989546637 1.453656067158364, -72.09292893218813 1.452928932188134, -72.09365606715836 1.452269895466373, -72.0944442976698 1.451685303876975, -72.09528603263173 1.451180787356516, -72.09617316567635 1.450761204674887, -72.09709715322745 1.450430596642678, -72.09804909677983 1.450192147195968, -72.0990198285967 1.450048152733278, -72.1 1.45, -72.1009801714033 1.450048152733278, -72.10195090322016 1.450192147195968, -72.10290284677254 1.450430596642678, -72.10382683432364 1.450761204674887, -72.10471396736826 1.451180787356516, -72.1055557023302 1.451685303876975, -72.10634393284163 1.452269895466373, -72.10707106781186 1.452928932188134, -72.10773010453362 1.453656067158364, -72.10831469612302 1.454444297669804, -72.10881921264348 1.45528603263174, -72.10923879532511 1.456173165676349, -72.10956940335731 1.457097153227455, -72.10980785280402 1.458049096779839, -72.10995184726671 1.459019828596704, -72.11 1.46, -72.10995184726671 1.460980171403296, -72.10980785280402 1.461950903220161, -72.10956940335731 1.462902846772545, -72.10923879532511 1.463826834323651, -72.10881921264348 1.46471396736826, -72.10831469612302 1.465555702330196, -72.10773010453362 1.466343932841636, -72.10707106781186 1.467071067811865, -72.10634393284163 1.467730104533627, -72.1055557023302 1.468314696123025, -72.10471396736826 1.468819212643484, -72.10382683432364 1.469238795325113, -72.10290284677254 1.469569403357322, -72.10195090322016 1.469807852804032, -72.1009801714033 1.469951847266722, -72.1 1.47, -72.0990198285967 1.469951847266722, -72.09804909677983 1.469807852804032, -72.09709715322745 1.469569403357322, -72.09617316567635 1.469238795325113, -72.09528603263173 1.468819212643484, -72.0944442976698 1.468314696123025, -72.09365606715836 1.467730104533627, -72.09292893218813 1.467071067811865, -72.09226989546637 1.466343932841636, -72.09168530387697 1.465555702330196, -72.0911807873565 1.46471396736826, -72.09076120467488 1.463826834323651, -72.09043059664268 1.462902846772545, -72.09019214719596 1.461950903220161, -72.09004815273327 1.460980171403296, -72.09 1.46))"
-72.1,1.71,0.0,"POLYGON ((-72.09 1.71, -72.09004815273327 1.709019828596704, -72.09019214719596 1.708049096779839, -72.09043059664268 1.707097153227455, -72.09076120467488 1.706173165676349, -72.0911807873565 1.70528603263174, -72.09168530387697 1.704444297669804, -72.09226989546637 1.703656067158364, -72.09292893218813 1.702928932188134, -72.09365606715836 1.702269895466373, -72.0944442976698 1.701685303876975, -72.09528603263173 1.701180787356516, -72.09617316567635 1.700761204674887, -72.09709715322745 1.700430596642678, -72.09804909677983 1.700192147195968, -72.0990198285967 1.700048152733278, -72.1 1.7, -72.1009801714033 1.700048152733278, -72.10195090322016 1.700192147195968, -72.10290284677254 1.700430596642678, -72.10382683432364 1.700761204674887, -72.10471396736826 1.701180787356516, -72.1055557023302 1.701685303876975, -72.10634393284163 1.702269895466373, -72.10707106781186 1.702928932188134, -72.10773010453362 1.703656067158364, -72.10831469612302 1.704444297669804, -72.10881921264348 1.70528603263174, -72.10923879532511 1.706173165676349, -72.10956940335731 1.707097153227455, -72.10980785280402 1.708049096779839, -72.10995184726671 1.709019828596704, -72.11 1.71, -72.10995184726671 1.710980171403296, -72.10980785280402 1.711950903220161, -72.10956940335731 1.712902846772545, -72.10923879532511 1.713826834323651, -72.10881921264348 1.71471396736826, -72.10831469612302 1.715555702330196, -72.10773010453362 1.716343932841636, -72.10707106781186 1.717071067811865, -72.10634393284163 1.717730104533627, -72.1055557023302 1.718314696123025, -72.10471396736826 1.718819212643484, -72.10382683432364 1.719238795325113, -72.10290284677254 1.719569403357322, -72.10195090322016 1.719807852804032, -72.1009801714033 1.719951847266722, -72.1 1.72, -72.0990198285967 1.719951847266722, -72.09804909677983 1.719807852804032, -72.09709715322745 1.719569403357322, -72.09617316567635 1.719238795325113, -72.09528603263173 1.718819212643484, -72.0944442976698 1.718314696123025, -72.09365606715836 1.717730104533627, -72.09292893218813 1.717071067811865, -72.09226989546637 1.716343932841636, -72.09168530387697 1.715555702330196, -72.0911807873565 1.71471396736826, -72.09076120467488 1.713826834323651, -72.09043059664268 1.712902846772545, -72.09019214719596 1.711950903220161, -72.09004815273327 1.710980171403296, -72.09 1.71))"
-72.1,1.96,0.0,"POLYGON ((-72.09 1.96, -72.09004815273327 1.959019828596704, -72.09019214719596 1.958049096779839, -72.09043059664268 1.957097153227455, -72.09076120467488 1.956173165676349, -72.0911807873565 1.95528603263174, -72.09168530387697 1.954444297669804, -72.09226989546637 1.953656067158364, -72.09292893218813 1.952928932188134, -72.09365606715836 1.952269895466373, -72.0944442976698 1.951685303876975, -72.09528603263173 1.951180787356516, -72.09617316567635 1.950761204674887, -72.09709715322745 1.950430596642678, -72.09804909677983 1.950192147195968, -72.0990198285967 1.950048152733278, -72.1 1.95, -72.1009801714033 1.950048152733278, -72.10195090322016 1.950192147195968, -72.10290284677254 1.950430596642678, -72.10382683432364 1.950761204674887, -72.10471396736826 1.951180787356516, -72.1055557023302 1.951685303876975, -72.10634393284163 1.952269895466373, -72.10707106781186 1.952928932188134, -72.10773010453362 1.953656067158364, -72.10831469612302 1.954444297669804, -72.10881921264348 1.95528603263174, -72.10923879532511 1.956173165676349, -72.10956940335731 1.957097153227455, -72.10980785280402 1.958049096779839, -72.10995184726671 1.959019828596704, -72.11 1.96, -72.10995184726671 1.960980171403296, -72.10980785280402 1.961950903220161, -72.10956940335731 1.962902846772545, -72.10923879532511 1.963826834323651, -72.10881921264348 1.96471396736826, -72.10831469612302 1.965555702330196, -72.10773010453362 1.966343932841636, -72.10707106781186 1.967071067811865, -72.10634393284163 1.967730104533627, -72.1055557023302 1.968314696123025, -72.10471396736826 1.968819212643484, -72.10382683432364 1.969238795325113, -72.10290284677254 1.969569403357322, -72.10195090322016 1.969807852804032, -72.1009801714033 1.969951847266722, -72.1 1.97, -72.0990198285967 1.969951847266722, -72.09804909677983 1.969807852804032, -72.09709715322745 1.969569403357322, -72.09617316567635 1.969238795325113, -72.09528603263173 1.968819212643484, -72.0944442976698 1.968314696123025, -72.09365606715836 1.967730104533627, -72.09292893218813 1.967071067811865, -72.09226989546637 1.966343932841636, -72.09168530387697 1.965555702330196, -72.0911807873565 1.96471396736826, -72.09076120467488 1.963826834323651, -72.09043059664268 1.962902846772545, -72.09019214719596 1.961950903220161, -72.09004815273327 1.960980171403296, -72.09 1.96))"
-72.1,2.21,0.0,"POLYGON ((-72.09 2.21, -72.09004815273327 2.209019828596704, -72.09019214719596 2.208049096779839, -72.09043059664268 2.207097153227455, -72.09076120467488 2.206173165676349, -72.0911807873565 2.20528603263174, -72.09168530387697 2.204444297669804, -72.09226989546637 2.203656067158363, -72.09292893218813 2.202928932188135, -72.09365606715836 2.202269895466372, -72.0944442976698 2.201685303876975, -72.09528603263173 2.201180787356516, -72.09617316567635 2.200761204674887, -72.09709715322745 2.200430596642678, -72.09804909677983 2.200192147195968, -72.0990198285967 2.200048152733278, -72.1 2.2, -72.1009801714033 2.200048152733278, -72.10195090322016 2.200192147195968, -72.10290284677254 2.200430596642678, -72.10382683432364 2.200761204674887, -72.10471396736826 2.201180787356516, -72.1055557023302 2.201685303876975, -72.10634393284163 2.202269895466372, -72.10707106781186 2.202928932188135, -72.10773010453362 2.203656067158363, -72.10831469612302 2.204444297669804, -72.10881921264348 2.20528603263174, -72.10923879532511 2.206173165676349, -72.10956940335731 2.207097153227455, -72.10980785280402 2.208049096779839, -72.10995184726671 2.209019828596704, -72.11 2.21, -72.10995184726671 2.210980171403296, -72.10980785280402 2.211950903220161, -72.10956940335731 2.212902846772545, -72.10923879532511 2.213826834323651, -72.10881921264348 2.21471396736826, -72.10831469612302 2.215555702330196, -72.10773010453362 2.216343932841637, -72.10707106781186 2.217071067811865, -72.10634393284163 2.217730104533628, -72.1055557023302 2.218314696123025, -72.10471396736826 2.218819212643484, -72.10382683432364 2.219238795325113, -72.10290284677254 2.219569403357322, -72.10195090322016 2.219807852804032, -72.1009801714033 2.219951847266722, -72.1 2.22, -72.0990198285967 2.219951847266722, -72.09804909677983 2.219807852804032, -72.09709715322745 2.219569403357322, -72.09617316567635 2.219238795325113, -72.09528603263173 2.218819212643484, -72.0944442976698 2.218314696123025, -72.09365606715836 2.217730104533628, -72.09292893218813 2.217071067811865, -72.09226989546637 2.216343932841637, -72.09168530387697 2.215555702330196, -72.0911807873565 2.21471396736826, -72.09076120467488 2.213826834323651, -72.09043059664268 2.212902846772545, -72.09019214719596 2.211950903220161, -72.09004815273327 2.210980171403296, -72.09 2.21))"
-72.1,2.46,0.0,"POLYGON ((-72.09 2.46, -72.09004815273327 2.459019828596704, -72.09019214719596 2.458049096779839, -72.09043059664268 2.457097153227455, -72.09076120467488 2.456173165676349, -72.0911807873565 2.45528603263174, -72.09168530387697 2.454444297669804, -72.09226989546637 2.453656067158363, -72.09292893218813 2.452928932188135, -72.09365606715836 2.452269895466372, -72.0944442976698 2.451685303876975, -72.09528603263173 2.451180787356516, -72.09617316567635 2.450761204674887, -72.09709715322745 2.450430596642678, -72.09804909677983 2.450192147195968, -72.0990198285967 2.450048152733278, -72.1 2.45, -72.1009801714033 2.450048152733278, -72.10195090322016 2.450192147195968, -72.10290284677254 2.450430596642678, -72.10382683432364 2.450761204674887, -72.10471396736826 2.451180787356516, -72.1055557023302 2.451685303876975, -72.10634393284163 2.452269895466372, -72.10707106781186 2.452928932188135, -72.10773010453362 2.453656067158363, -72.10831469612302 2.454444297669804, -72.10881921264348 2.45528603263174, -72.10923879532511 2.456173165676349, -72.10956940335731 2.457097153227455, -72.10980785280402 2.458049096779839, -72.10995184726671 2.459019828596704, -72.11 2.46, -72.10995184726671 2.460980171403296, -72.10980785280402 2.461950903220161, -72.10956940335731 2.462902846772545, -72.10923879532511 2.463826834323651, -72.10881921264348 2.46471396736826, -72.10831469612302 2.465555702330196, -72.10773010453362 2.466343932841637, -72.10707106781186 2.467071067811865, -72.10634393284163 2.467730104533628, -72.1055557023302 2.468314696123025, -72.10471396736826 2.468819212643484, -72.10382683432364 2.469238795325113, -72.10290284677254 2.469569403357322, -72.10195090322016 2.469807852804032, -72.1009801714033 2.469951847266722, -72.1 2.47, -72.0990198285967 2.469951847266722, -72.09804909677983 2.469807852804032, -72.09709715322745 2.469569403357322, -72.09617316567635 2.469238795325113, -72.09528603263173 2.468819212643484, -72.0944442976698 2.468314696123025, -72.09365606715836 2.467730104533628, -72.09292893218813 2.467071067811865, -72.09226989546637 2.466343932841637, -72.09168530387697 2.465555702330196, -72.0911807873565 2.46471396736826, -72.09076120467488 2.463826834323651, -72.09043059664268 2.462902846772545, -72.09019214719596 2.461950903220161, -72.09004815273327 2.460980171403296, -72.09 2.46))"
-72.1,2.71,0.0,"POLYGON ((-72.09 2.71, -72.09004815273327 2.709019828596704, -72.09019214719596 2.708049096779839, -72.09043059664268 2.707097153227455, -72.09076120467488 2.706173165676349, -72.0911807873565 2.70528603263174, -72.09168530387697 2.704444297669804, -72.09226989546637 2.703656067158363, -72.09292893218813 2.702928932188135, -72.09365606715836 2.702269895466372, -72.0944442976698 2.701685303876975, -72.09528603263173 2.701180787356516, -72.09617316567635 2.700761204674887, -72.09709715322745 2.700430596642678, -72.09804909677983 2.700192147195968, -72.0990198285967 2.700048152733278, -72.1 2.7, -72.1009801714033 2.700048152733278, -72.10195090322016 2.700192147195968, -72.10290284677254 2.700430596642678, -72.10382683432364 2.700761204674887, -72.10471396736826 2.701180787356516, -72.1055557023302 2.701685303876975, -72.10634393284163 2.702269895466372, -72.10707106781186 2.702928932188135, -72.10773010453362 2.703656067158363, -72.10831469612302 2.704444297669804, -72.10881921264348 2.70528603263174, -72.10923879532511 2.706173165676349, -72.10956940335731 2.707097153227455, -72.10980785280402 2.708049096779839, -72.10995184726671 2.709019828596704, -72.11 2.71, -72.10995184726671 2.710980171403296, -72.10980785280402 2.711950903220161, -72.10956940335731 2.712902846772545, -72.10923879532511 2.713826834323651, -72.10881921264348 2.71471396736826, -72.10831469612302 2.715555702330196, -72.10773010453362 2.716343932841637, -72.10707106781186 2.717071067811865, -72.10634393284163 2.717730104533628, -72.1055557023302 2.718314696123025, -72.10471396736826 2.718819212643484, -72.10382683432364 2.719238795325113, -72.10290284677254 2.719569403357322, -72.10195090322016 2.719807852804032, -72.1009801714033 2.719951847266722, -72.1 2.72, -72.0990198285967 2.719951847266722, -72.09804909677983 2.719807852804032, -72.09709715322745 2.719569403357322, -72.09617316567635 2.719238795325113, -72.09528603263173 2.718819212643484, -72.0944442976698 2.718314696123025, -72.09365606715836 2.717730104533628, -72.09292893218813 2.717071067811865, -72.09226989546637 2.716343932841637, -72.09168530387697 2.715555702330196, -72.0911807873565 2.71471396736826, -72.09076120467488 2.713826834323651, -72.09043059664268 2.712902846772545, -72.09019214719596 2.711950903220161, -72.09004815273327 2.710980171403296, -72.09 2.71))"
-72.1,2.96,0.0,"POLYGON ((-72.09 2.96, -72.09004815273327 2.959019828596704, -72.09019214719596 2.958049096779839, -72.09043059664268 2.957097153227455, -72.09076120467488 2.956173165676349, -72.0911807873565 2.95528603263174, -72.09168530387697 2.954444297669804, -72.09226989546637 2.953656067158363, -72.09292893218813 2.952928932188135, -72.09365606715836 2.952269895466372, -72.0944442976698 2.951685303876975, -72.09528603263173 2.951180787356516, -72.09617316567635 2.950761204674887, -72.09709715322745 2.950430596642678, -72.09804909677983 2.950192147195968, -72.0990198285967 2.950048152733278, -72.1 2.95, -72.1009801714033 2.950048152733278, -72.10195090322016 2.950192147195968, -72.10290284677254 2.950430596642678, -72.10382683432364 2.950761204674887, -72.10471396736826 2.951180787356516, -72.1055557023302 2.951685303876975, -72.10634393284163 2.952269895466372, -72.10707106781186 2.952928932188135, -72.10773010453362 2.953656067158363, -72.10831469612302 2.954444297669804, -72.10881921264348 2.95528603263174, -72.10923879532511 2.956173165676349, -72.10956940335731 2.957097153227455, -72.10980785280402 2.958049096779839, -72.10995184726671 2.959019828596704, -72.11 2.96, -72.10995184726671 2.960980171403296, -72.10980785280402 2.961950903220161, -72.10956940335731 2.962902846772545, -72.10923879532511 2.963826834323651, -72.10881921264348 2.96471396736826, -72.10831469612302 2.965555702330196, -72.10773010453362 2.966343932841637, -72.10707106781186 2.967071067811865, -72.10634393284163 2.967730104533628, -72.1055557023302 2.968314696123025, -72.10471396736826 2.968819212643484, -72.10382683432364 2.969238795325113, -72.10290284677254 2.969569403357322, -72.10195090322016 2.969807852804032, -72.1009801714033 2.969951847266722, -72.1 2.97, -72.0990198285967 2.969951847266722, -72.09804909677983 2.969807852804032, -72.09709715322745 2.969569403357322, -72.09617316567635 2.969238795325113, -72.09528603263173 2.968819212643484, -72.0944442976698 2.968314696123025, -72.09365606715836 2.967730104533628, -72.09292893218813 2.967071067811865, -72.09226989546637 2.966343932841637, -72.09168530387697 2.965555702330196, -72.0911807873565 2.96471396736826, -72.09076120467488 2.963826834323651, -72.09043059664268 2.962902846772545, -72.09019214719596 2.961950903220161, -72.09004815273327 2.960980171403296, -72.09 2.96))"
-72.1,3.21,0.0,"POLYGON ((-72.09 3.21, -72.09004815273327 3.209019828596704, -72.09019214719596 3.208049096779839, -72.09043059664268 3.207097153227455, -72.09076120467488 3.206173165676349, -72.0911807873565 3.20528603263174, -72.09168530387697 3.204444297669804, -72.09226989546637 3.203656067158363, -72.09292893218813 3.202928932188135, -72.09365606715836 3.202269895466372, -72.0944442976698 3.201685303876975, -72.09528603263173 3.201180787356516, -72.09617316567635 3.200761204674887, -72.09709715322745 3.200430596642678, -72.09804909677983 3.200192147195968, -72.0990198285967 3.200048152733278, -72.1 3.2, -72.1009801714033 3.200048152733278, -72.10195090322016 3.200192147195968, -72.10290284677254 3.200430596642678, -72.10382683432364 3.200761204674887, -72.10471396736826 3.201180787356516, -72.1055557023302 3.201685303876975, -72.10634393284163 3.202269895466372, -72.10707106781186 3.202928932188135, -72.10773010453362 3.203656067158363, -72.10831469612302 3.204444297669804, -72.10881921264348 3.20528603263174, -72.10923879532511 3.206173165676349, -72.10956940335731 3.207097153227455, -72.10980785280402 3.208049096779839, -72.10995184726671 3.209019828596704, -72.11 3.21, -72.10995184726671 3.210980171403296, -72.10980785280402 3.211950903220161, -72.10956940335731 3.212902846772545, -72.10923879532511 3.213826834323651, -72.10881921264348 3.21471396736826, -72.10831469612302 3.215555702330196, -72.10773010453362 3.216343932841637, -72.10707106781186 3.217071067811865, -72.10634393284163 3.217730104533628, -72.1055557023302 3.218314696123025, -72.10471396736826 3.218819212643484, -72.10382683432364 3.219238795325113, -72.10290284677254 3.219569403357322, -72.10195090322016 3.219807852804032, -72.1009801714033 3.219951847266722, -72.1 3.22, -72.0990198285967 3.219951847266722, -72.09804909677983 3.219807852804032, -72.09709715322745 3.219569403357322, -72.09617316567635 3.219238795325113, -72.09528603263173 3.218819212643484, -72.0944442976698 3.218314696123025, -72.09365606715836 3.217730104533628, -72.09292893218813 3.217071067811865, -72.09226989546637 3.216343932841637, -72.09168530387697 3.215555702330196, -72.0911807873565 3.21471396736826, -72.09076120467488 3.213826834323651, -72.09043059664268 3.212902846772545, -72.09019214719596 3.211950903220161, -72.09004815273327 3.210980171403296, -72.09 3.21))"
-72.1,3.46,0.0,"POLYGON ((-72.09 3.46, -72.09004815273327 3.459019828596704, -72.09019214719596 3.458049096779839, -72.09043059664268 3.457097153227455, -72.09076120467488 3.456173165676349, -72.0911807873565 3.45528603263174, -72.09168530387697 3.454444297669804, -72.09226989546637 3.453656067158363, -72.09292893218813 3.452928932188135, -72.09365606715836 3.452269895466372, -72.0944442976698 3.451685303876975, -72.09528603263173 3.451180787356516, -72.09617316567635 3.450761204674887, -72.09709715322745 3.450430596642678, -72.09804909677983 3.450192147195968, -72.0990198285967 3.450048152733278, -72.1 3.45, -72.1009801714033 3.450048152733278, -72.10195090322016 3.450192147195968, -72.10290284677254 3.450430596642678, -72.10382683432364 3.450761204674887, -72.10471396736826 3.451180787356516, -72.1055557023302 3.451685303876975, -72.10634393284163 3.452269895466372, -72.10707106781186 3.452928932188135, -72.10773010453362 3.453656067158363, -72.10831469612302 3.454444297669804, -72.10881921264348 3.45528603263174, -72.10923879532511 3.456173165676349, -72.10956940335731 3.457097153227455, -72.10980785280402 3.458049096779839, -72.10995184726671 3.459019828596704, -72.11 3.46, -72.10995184726671 3.460980171403296, -72.10980785280402 3.461950903220161, -72.10956940335731 3.462902846772545, -72.10923879532511 3.463826834323651, -72.10881921264348 3.46471396736826, -72.10831469612302 3.465555702330196, -72.10773010453362 3.466343932841637, -72.10707106781186 3.467071067811865, -72.10634393284163 3.467730104533628, -72.1055557023302 3.468314696123025, -72.10471396736826 3.468819212643484, -72.10382683432364 3.469238795325113, -72.10290284677254 3.469569403357322, -72.10195090322016 3.469807852804032, -72.1009801714033 3.469951847266722, -72.1 3.47, -72.0990198285967 3.469951847266722, -72.09804909677983 3.469807852804032, -72.09709715322745 3.469569403357322, -72.09617316567635 3.469238795325113, -72.09528603263173 3.468819212643484, -72.0944442976698 3.468314696123025, -72.09365606715836 3.467730104533628, -72.09292893218813 3.467071067811865, -72.09226989546637 3.466343932841637, -72.09168530387697 3.465555702330196, -72.0911807873565 3.46471396736826, -72.09076120467488 3.463826834323651, -72.09043059664268 3.462902846772545, -72.09019214719596 3.461950903220161, -72.09004815273327 3.460980171403296, -72.09 3.46))"
-72.1,3.71,0.0,"POLYGON ((-72.09 3.71, -72.09004815273327 3.709019828596704, -72.09019214719596 3.708049096779839, -72.09043059664268 3.707097153227455, -72.09076120467488 3.706173165676349, -72.0911807873565 3.70528603263174, -72.09168530387697 3.704444297669804, -72.09226989546637 3.703656067158363, -72.09292893218813 3.702928932188135, -72.09365606715836 3.702269895466372, -72.0944442976698 3.701685303876975, -72.09528603263173 3.701180787356516, -72.09617316567635 3.700761204674887, -72.09709715322745 3.700430596642678, -72.09804909677983 3.700192147195968, -72.0990198285967 3.700048152733278, -72.1 3.7, -72.1009801714033 3.700048152733278, -72.10195090322016 3.700192147195968, -72.10290284677254 3.700430596642678, -72.10382683432364 3.700761204674887, -72.10471396736826 3.701180787356516, -72.1055557023302 3.701685303876975, -72.10634393284163 3.702269895466372, -72.10707106781186 3.702928932188135, -72.10773010453362 3.703656067158363, -72.10831469612302 3.704444297669804, -72.10881921264348 3.70528603263174, -72.10923879532511 3.706173165676349, -72.10956940335731 3.707097153227455, -72.10980785280402 3.708049096779839, -72.10995184726671 3.709019828596704, -72.11 3.71, -72.10995184726671 3.710980171403296, -72.10980785280402 3.711950903220161, -72.10956940335731 3.712902846772545, -72.10923879532511 3.713826834323651, -72.10881921264348 3.71471396736826, -72.10831469612302 3.715555702330196, -72.10773010453362 3.716343932841637, -72.10707106781186 3.717071067811865, -72.10634393284163 3.717730104533628, -72.1055557023302 3.718314696123025, -72.10471396736826 3.718819212643484, -72.10382683432364 3.719238795325113, -72.10290284677254 3.719569403357322, -72.10195090322016 3.719807852804032, -72.1009801714033 3.719951847266722, -72.1 3.72, -72.0990198285967 3.719951847266722, -72.09804909677983 3.719807852804032, -72.09709715322745 3.719569403357322, -72.09617316567635 3.719238795325113, -72.09528603263173 3.718819212643484, -72.0944442976698 3.718314696123025, -72.09365606715836 3.717730104533628, -72.09292893218813 3.717071067811865, -72.09226989546637 3.716343932841637, -72.09168530387697 3.715555702330196, -72.0911807873565 3.71471396736826, -72.09076120467488 3.713826834323651, -72.09043059664268 3.712902846772545, -72.09019214719596 3.711950903220161, -72.09004815273327 3.710980171403296, -72.09 3.71))"
-72.1,3.96,0.0,"POLYGON ((-72.09 3.96, -72.09004815273327 3.959019828596704, -72.09019214719596 3.958049096779839, -72.09043059664268 3.957097153227455, -72.09076120467488 3.956173165676349, -72.0911807873565 3.95528603263174, -72.09168530387697 3.954444297669804, -72.09226989546637 3.953656067158363, -72.09292893218813 3.952928932188135, -72.09365606715836 3.952269895466372, -72.0944442976698 3.951685303876975, -72.09528603263173 3.951180787356516, -72.09617316567635 3.950761204674887, -72.09709715322745 3.950430596642678, -72.09804909677983 3.950192147195968, -72.0990198285967 3.950048152733278, -72.1 3.95, -72.1009801714033 3.950048152733278, -72.10195090322016 3.950192147195968, -72.10290284677254 3.950430596642678, -72.10382683432364 3.950761204674887, -72.10471396736826 3.951180787356516, -72.1055557023302 3.951685303876975, -72.10634393284163 3.952269895466372, -72.10707106781186 3.952928932188135, -72.10773010453362 3.953656067158363, -72.10831469612302 3.954444297669804, -72.10881921264348 3.95528603263174, -72.10923879532511 3.956173165676349, -72.10956940335731 3.957097153227455, -72.10980785280402 3.958049096779839, -72.10995184726671 3.959019828596704, -72.11 3.96, -72.10995184726671 3.960980171403296, -72.10980785280402 3.961950903220161, -72.10956940335731 3.962902846772545, -72.10923879532511 3.963826834323651, -72.10881921264348 3.96471396736826, -72.10831469612302 3.965555702330196, -72.10773010453362 3.966343932841637, -72.10707106781186 3.967071067811865, -72.10634393284163 3.967730104533628, -72.1055557023302 3.968314696123025, -72.10471396736826 3.968819212643484, -72.10382683432364 3.969238795325113, -72.10290284677254 3.969569403357322, -72.10195090322016 3.969807852804032, -72.1009801714033 3.969951847266722, -72.1 3.97, -72.0990198285967 3.969951847266722, -72.09804909677983 3.969807852804032, -72.09709715322745 3.969569403357322, -72.09617316567635 3.969238795325113, -72.09528603263173 3.968819212643484, -72.0944442976698 3.968314696123025, -72.09365606715836 3.967730104533628, -72.09292893218813 3.967071067811865, -72.09226989546637 3.966343932841637, -72.09168530387697 3.965555702330196, -72.0911807873565 3.96471396736826, -72.09076120467488 3.963826834323651, -72.09043059664268 3.962902846772545, -72.09019214719596 3.961950903220161, -72.09004815273327 3.960980171403296, -72.09 3.96))"
-72.1,4.21,0.0,"POLYGON ((-72.09 4.21, -72.09004815273327 4.209019828596705, -72.09019214719596 4.208049096779838, -72.09043059664268 4.207097153227456, -72.09076120467488 4.206173165676349, -72.0911807873565 4.20528603263174, -72.09168530387697 4.204444297669804, -72.09226989546637 4.203656067158364, -72.09292893218813 4.202928932188135, -72.09365606715836 4.202269895466372, -72.0944442976698 4.201685303876975, -72.09528603263173 4.201180787356517, -72.09617316567635 4.200761204674887, -72.09709715322745 4.200430596642678, -72.09804909677983 4.200192147195968, -72.0990198285967 4.200048152733278, -72.1 4.2, -72.1009801714033 4.200048152733278, -72.10195090322016 4.200192147195968, -72.10290284677254 4.200430596642678, -72.10382683432364 4.200761204674887, -72.10471396736826 4.201180787356517, -72.1055557023302 4.201685303876975, -72.10634393284163 4.202269895466372, -72.10707106781186 4.202928932188135, -72.10773010453362 4.203656067158364, -72.10831469612302 4.204444297669804, -72.10881921264348 4.20528603263174, -72.10923879532511 4.206173165676349, -72.10956940335731 4.207097153227456, -72.10980785280402 4.208049096779838, -72.10995184726671 4.209019828596705, -72.11 4.21, -72.10995184726671 4.210980171403295, -72.10980785280402 4.211950903220162, -72.10956940335731 4.212902846772544, -72.10923879532511 4.213826834323651, -72.10881921264348 4.21471396736826, -72.10831469612302 4.215555702330196, -72.10773010453362 4.216343932841636, -72.10707106781186 4.217071067811865, -72.10634393284163 4.217730104533628, -72.1055557023302 4.218314696123025, -72.10471396736826 4.218819212643483, -72.10382683432364 4.219238795325113, -72.10290284677254 4.219569403357322, -72.10195090322016 4.219807852804032, -72.1009801714033 4.219951847266722, -72.1 4.22, -72.0990198285967 4.219951847266722, -72.09804909677983 4.219807852804032, -72.09709715322745 4.219569403357322, -72.09617316567635 4.219238795325113, -72.09528603263173 4.218819212643483, -72.0944442976698 4.218314696123025, -72.09365606715836 4.217730104533628, -72.09292893218813 4.217071067811865, -72.09226989546637 4.216343932841636, -72.09168530387697 4.215555702330196, -72.0911807873565 4.21471396736826, -72.09076120467488 4.213826834323651, -72.09043059664268 4.212902846772544, -72.09019214719596 4.211950903220162, -72.09004815273327 4.210980171403295, -72.09 4.21))"
